"","orthogroup","gene","species"
"2715","OG0000013","F57G4.8","C. elegans"
"2716","OG0000013","F59A1.7","C. elegans"
"2717","OG0000013","K03D7.7","C. elegans"
"2718","OG0000013","K10G4.10","C. elegans"
"2719","OG0000013","M162.11","C. elegans"
"2720","OG0000013","M162.8","C. elegans"
"2721","OG0000013","T06C12.4","C. elegans"
"2722","OG0000013","T06E6.13","C. elegans"
"2723","OG0000013","T09F5.11","C. elegans"
"2724","OG0000013","W04E12.1","C. elegans"
"2725","OG0000013","Y102A5C.1","C. elegans"
"2726","OG0000013","Y102A5C.13","C. elegans"
"2727","OG0000013","Y102A5C.14","C. elegans"
"2728","OG0000013","Y102A5C.19","C. elegans"
"2729","OG0000013","Y102A5C.9","C. elegans"
"2730","OG0000013","Y113G7B.1b","C. elegans"
"2731","OG0000013","Y113G7B.3","C. elegans"
"2732","OG0000013","Y113G7B.4","C. elegans"
"2733","OG0000013","Y113G7B.5b","C. elegans"
"2734","OG0000013","Y113G7B.6","C. elegans"
"2735","OG0000013","Y113G7B.7","C. elegans"
"2736","OG0000013","Y36E3A.1","C. elegans"
"2737","OG0000013","Y37H2A.12a","C. elegans"
"2738","OG0000013","Y37H2A.18","C. elegans"
"2739","OG0000013","Y37H2A.4","C. elegans"
"2740","OG0000013","Y37H2A.5b","C. elegans"
"2741","OG0000013","Y37H2A.6","C. elegans"
"2742","OG0000013","Y37H2A.7","C. elegans"
"2743","OG0000013","Y37H2C.3","C. elegans"
"2744","OG0000013","Y38A10A.4","C. elegans"
"2745","OG0000013","Y45F10C.3","C. elegans"
"2746","OG0000013","Y47D3A.2","C. elegans"
"2747","OG0000013","Y47H9C.10","C. elegans"
"2748","OG0000013","Y47H9C.12","C. elegans"
"2749","OG0000013","Y57G11C.499","C. elegans"
"2750","OG0000013","Y59A8B.11b","C. elegans"
"2751","OG0000013","Y61B8A.4","C. elegans"
"2752","OG0000013","Y67A10A.4","C. elegans"
"2753","OG0000013","Y73B3A.15","C. elegans"
"2754","OG0000013","Y73B3A.22","C. elegans"
"2755","OG0000013","Y75B12B.1b","C. elegans"
"2756","OG0000013","Y75B8A.21","C. elegans"
"2757","OG0000013","Y9C9A.12","C. elegans"
"2758","OG0000013","Y9C9A.8","C. elegans"
"2759","OG0000013","ZK1290.9","C. elegans"
"2760","OG0000014","HCON_00005940-00001","H. contortus"
"2761","OG0000014","HCON_00006200-00001","H. contortus"
"2762","OG0000014","HCON_00012290-00001","H. contortus"
"2763","OG0000014","HCON_00012850-00001","H. contortus"
"2764","OG0000014","HCON_00015460-00001","H. contortus"
"2765","OG0000014","HCON_00019000-00001","H. contortus"
"2766","OG0000014","HCON_00025450-00001","H. contortus"
"2767","OG0000014","HCON_00031130-00001","H. contortus"
"2768","OG0000014","HCON_00035550-00001","H. contortus"
"2769","OG0000014","HCON_00038780-00001","H. contortus"
"2770","OG0000014","HCON_00048180-00001","H. contortus"
"2771","OG0000014","HCON_00048190-00001","H. contortus"
"2772","OG0000014","HCON_00048480-00001","H. contortus"
"2773","OG0000014","HCON_00049100-00001","H. contortus"
"2774","OG0000014","HCON_00049960-00001","H. contortus"
"2775","OG0000014","HCON_00056820-00001","H. contortus"
"2776","OG0000014","HCON_00060960-00001","H. contortus"
"2777","OG0000014","HCON_00063940-00001","H. contortus"
"2778","OG0000014","HCON_00066900-00001","H. contortus"
"2779","OG0000014","HCON_00067650-00001","H. contortus"
"2780","OG0000014","HCON_00068880-00001","H. contortus"
"2781","OG0000014","HCON_00069030-00001","H. contortus"
"2782","OG0000014","HCON_00069570-00001","H. contortus"
"2783","OG0000014","HCON_00072820-00001","H. contortus"
"2784","OG0000014","HCON_00079220-00001","H. contortus"
"2785","OG0000014","HCON_00079870-00001","H. contortus"
"2786","OG0000014","HCON_00081100-00001","H. contortus"
"2787","OG0000014","HCON_00082960-00001","H. contortus"
"2788","OG0000014","HCON_00082970-00001","H. contortus"
"2789","OG0000014","HCON_00085240-00001","H. contortus"
"2790","OG0000014","HCON_00087420-00001","H. contortus"
"2791","OG0000014","HCON_00087550-00001","H. contortus"
"2792","OG0000014","HCON_00088000-00001","H. contortus"
"2793","OG0000014","HCON_00090490-00001","H. contortus"
"2794","OG0000014","HCON_00093200-00001","H. contortus"
"2795","OG0000014","HCON_00093870-00001","H. contortus"
"2796","OG0000014","HCON_00094260-00001","H. contortus"
"2797","OG0000014","HCON_00099240-00001","H. contortus"
"2798","OG0000014","HCON_00099540-00001","H. contortus"
"2799","OG0000014","HCON_00100530-00001","H. contortus"
"2800","OG0000014","HCON_00103340-00001","H. contortus"
"2801","OG0000014","HCON_00106480-00001","H. contortus"
"2802","OG0000014","HCON_00109070-00001","H. contortus"
"2803","OG0000014","HCON_00109520-00001","H. contortus"
"2804","OG0000014","HCON_00111640-00001","H. contortus"
"2805","OG0000014","HCON_00112250-00001","H. contortus"
"2806","OG0000014","HCON_00115080-00001","H. contortus"
"2807","OG0000014","HCON_00115370-00001","H. contortus"
"2808","OG0000014","HCON_00115740-00001","H. contortus"
"2809","OG0000014","HCON_00116630-00001","H. contortus"
"2810","OG0000014","HCON_00118090-00001","H. contortus"
"2811","OG0000014","HCON_00122910-00001","H. contortus"
"2812","OG0000014","HCON_00125060-00001","H. contortus"
"2813","OG0000014","HCON_00125790-00001","H. contortus"
"2814","OG0000014","HCON_00127900-00001","H. contortus"
"2815","OG0000014","HCON_00137740-00001","H. contortus"
"2816","OG0000014","HCON_00137960-00001","H. contortus"
"2817","OG0000014","HCON_00140490-00001","H. contortus"
"2818","OG0000014","HCON_00141110-00001","H. contortus"
"2819","OG0000014","HCON_00144430-00001","H. contortus"
"2820","OG0000014","HCON_00147230-00001","H. contortus"
"2821","OG0000014","HCON_00147260-00001","H. contortus"
"2822","OG0000014","HCON_00147630-00001","H. contortus"
"2823","OG0000014","HCON_00147880-00001","H. contortus"
"2824","OG0000014","HCON_00154240-00001","H. contortus"
"2825","OG0000014","HCON_00154250-00001","H. contortus"
"2826","OG0000014","HCON_00160310-00001","H. contortus"
"2827","OG0000014","HCON_00167090-00001","H. contortus"
"2828","OG0000014","HCON_00167830-00001","H. contortus"
"2829","OG0000014","HCON_00169000-00001","H. contortus"
"2830","OG0000014","HCON_00170310-00001","H. contortus"
"2831","OG0000014","HCON_00172190-00001","H. contortus"
"2832","OG0000014","HCON_00173660-00001","H. contortus"
"2833","OG0000014","HCON_00173770-00001","H. contortus"
"2834","OG0000014","HCON_00176290-00001","H. contortus"
"2835","OG0000014","HCON_00176480-00001","H. contortus"
"2836","OG0000014","HCON_00177470-00001","H. contortus"
"2837","OG0000014","HCON_00177620-00001","H. contortus"
"2838","OG0000014","HCON_00177630-00001","H. contortus"
"2839","OG0000014","HCON_00178020-00001","H. contortus"
"2840","OG0000014","HCON_00179140-00001","H. contortus"
"2841","OG0000014","HCON_00181140-00001","H. contortus"
"2842","OG0000014","HCON_00182410-00001","H. contortus"
"2843","OG0000014","HCON_00183540-00001","H. contortus"
"2844","OG0000014","HCON_00183610-00001","H. contortus"
"2845","OG0000014","HCON_00191260-00001","H. contortus"
"2846","OG0000015","B0294.3","C. elegans"
"2847","OG0000015","C17B7.11","C. elegans"
"2848","OG0000015","C39B5.3","C. elegans"
"2849","OG0000015","C39B5.4","C. elegans"
"2850","OG0000015","C39B5.7","C. elegans"
"2851","OG0000015","C39B5.9","C. elegans"
"2852","OG0000015","F07G6.6","C. elegans"
"2853","OG0000015","F07G6.7","C. elegans"
"2854","OG0000015","F09C6.15","C. elegans"
"2855","OG0000015","F09C6.2","C. elegans"
"2856","OG0000015","F09C6.6","C. elegans"
"2857","OG0000015","F10A3.3","C. elegans"
"2858","OG0000015","F31F4.15a","C. elegans"
"2859","OG0000015","F42G2.8","C. elegans"
"2860","OG0000015","F52D2.1","C. elegans"
"2861","OG0000015","F54B8.3","C. elegans"
"2862","OG0000015","F54D10.2","C. elegans"
"2863","OG0000015","H03G16.4","C. elegans"
"2864","OG0000015","T06E6.15","C. elegans"
"2865","OG0000015","T08E11.7","C. elegans"
"2866","OG0000015","T12B5.1","C. elegans"
"2867","OG0000015","T12B5.10","C. elegans"
"2868","OG0000015","T12B5.11","C. elegans"
"2869","OG0000015","T12B5.13","C. elegans"
"2870","OG0000015","T12B5.2","C. elegans"
"2871","OG0000015","T12B5.3","C. elegans"
"2872","OG0000015","T12B5.4","C. elegans"
"2873","OG0000015","T12B5.5","C. elegans"
"2874","OG0000015","T12B5.6b","C. elegans"
"2875","OG0000015","T12B5.7","C. elegans"
"2876","OG0000015","T12B5.8","C. elegans"
"2877","OG0000015","T13F3.5","C. elegans"
"2878","OG0000015","T20H9.1","C. elegans"
"2879","OG0000015","T20H9.2","C. elegans"
"2880","OG0000015","T20H9.3","C. elegans"
"2881","OG0000015","T20H9.4","C. elegans"
"2882","OG0000015","T24C2.4","C. elegans"
"2883","OG0000015","T25E12.12","C. elegans"
"2884","OG0000015","T28A11.21","C. elegans"
"2885","OG0000015","Y119D3A.1","C. elegans"
"2886","OG0000015","Y119D3A.2","C. elegans"
"2887","OG0000015","Y119D3A.3","C. elegans"
"2888","OG0000015","Y119D3A.4","C. elegans"
"2889","OG0000015","Y119D3B.19","C. elegans"
"2890","OG0000015","Y119D3B.20","C. elegans"
"2891","OG0000015","Y119D3B.22","C. elegans"
"2892","OG0000015","Y119D3B.4","C. elegans"
"2893","OG0000015","Y119D3B.6","C. elegans"
"2894","OG0000015","Y119D3B.7","C. elegans"
"2895","OG0000015","Y119D3B.8","C. elegans"
"2896","OG0000015","Y119D3B.9","C. elegans"
"2897","OG0000015","Y22D7AR.11","C. elegans"
"2898","OG0000015","Y22D7AR.9","C. elegans"
"2899","OG0000015","Y54F10BL.1","C. elegans"
"2900","OG0000015","Y54F10BM.10","C. elegans"
"2901","OG0000015","Y54F10BM.11","C. elegans"
"2902","OG0000015","Y54F10BM.15","C. elegans"
"2903","OG0000015","Y54F10BM.20","C. elegans"
"2904","OG0000015","Y54F10BM.4","C. elegans"
"2905","OG0000015","Y54F10BM.5","C. elegans"
"2906","OG0000015","Y54F10BM.7","C. elegans"
"2907","OG0000015","Y59E1A.1","C. elegans"
"2908","OG0000015","Y67A10A.5","C. elegans"
"2909","OG0000015","Y82E9BL.10","C. elegans"
"2910","OG0000015","Y82E9BL.11","C. elegans"
"2911","OG0000015","Y82E9BL.13","C. elegans"
"2912","OG0000015","Y82E9BL.14","C. elegans"
"2913","OG0000015","Y82E9BL.15","C. elegans"
"2914","OG0000015","Y82E9BL.16","C. elegans"
"2915","OG0000015","Y82E9BL.17","C. elegans"
"2916","OG0000015","Y82E9BL.18","C. elegans"
"2917","OG0000015","Y82E9BL.19","C. elegans"
"2918","OG0000015","Y82E9BL.4","C. elegans"
"2919","OG0000015","Y82E9BL.7","C. elegans"
"2920","OG0000015","Y82E9BL.8","C. elegans"
"2921","OG0000015","Y82E9BR.12","C. elegans"
"2922","OG0000015","ZC47.13a","C. elegans"
"2923","OG0000015","ZC47.14","C. elegans"
"2924","OG0000015","ZC47.3","C. elegans"
"2925","OG0000015","ZC47.4","C. elegans"
"2926","OG0000015","ZC47.5","C. elegans"
"2927","OG0000015","ZC47.6","C. elegans"
"2928","OG0000015","ZC47.7","C. elegans"
"2929","OG0000015","cTel54X.1","C. elegans"
"2930","OG0000016","C03G6.7","C. elegans"
"2931","OG0000016","C06B8.10","C. elegans"
"2932","OG0000016","C06B8.6","C. elegans"
"2933","OG0000016","C17E7.2","C. elegans"
"2934","OG0000016","C17F4.4","C. elegans"
"2935","OG0000016","C18B10.8","C. elegans"
"2936","OG0000016","C32B5.2","C. elegans"
"2937","OG0000016","C35D6.1","C. elegans"
"2938","OG0000016","C35D6.2","C. elegans"
"2939","OG0000016","C43D7.6","C. elegans"
"2940","OG0000016","C47A10.10","C. elegans"
"2941","OG0000016","C47A10.11","C. elegans"
"2942","OG0000016","C47A10.2","C. elegans"
"2943","OG0000016","C47A10.3","C. elegans"
"2944","OG0000016","C47A10.7","C. elegans"
"2945","OG0000016","C47A10.9","C. elegans"
"2946","OG0000016","C50H11.7","C. elegans"
"2947","OG0000016","C54F6.1","C. elegans"
"2948","OG0000016","D1065.5a","C. elegans"
"2949","OG0000016","E03D2.3","C. elegans"
"2950","OG0000016","F07C4.13","C. elegans"
"2951","OG0000016","F10G2.8","C. elegans"
"2952","OG0000016","F11A5.1","C. elegans"
"2953","OG0000016","F11A5.2","C. elegans"
"2954","OG0000016","F20E11.10","C. elegans"
"2955","OG0000016","F21A3.1","C. elegans"
"2956","OG0000016","F28B1.8","C. elegans"
"2957","OG0000016","F31F4.6","C. elegans"
"2958","OG0000016","F36G9.2","C. elegans"
"2959","OG0000016","F37B4.1","C. elegans"
"2960","OG0000016","F37B4.4","C. elegans"
"2961","OG0000016","F37B4.5","C. elegans"
"2962","OG0000016","F47C12.10","C. elegans"
"2963","OG0000016","F47C12.3","C. elegans"
"2964","OG0000016","F47C12.5","C. elegans"
"2965","OG0000016","F47D2.10b","C. elegans"
"2966","OG0000016","F47D2.9","C. elegans"
"2967","OG0000016","K05D4.6a","C. elegans"
"2968","OG0000016","K08G2.8","C. elegans"
"2969","OG0000016","K08G2.9","C. elegans"
"2970","OG0000016","R03H4.9","C. elegans"
"2971","OG0000016","R10D12.11","C. elegans"
"2972","OG0000016","R52.7","C. elegans"
"2973","OG0000016","T03E6.5","C. elegans"
"2974","OG0000016","T03F7.2","C. elegans"
"2975","OG0000016","T06E6.6","C. elegans"
"2976","OG0000016","T06E6.7","C. elegans"
"2977","OG0000016","T06E6.8","C. elegans"
"2978","OG0000016","T06E6.9","C. elegans"
"2979","OG0000016","T20B3.3","C. elegans"
"2980","OG0000016","T20B3.4","C. elegans"
"2981","OG0000016","T20B3.5","C. elegans"
"2982","OG0000016","T21D12.5","C. elegans"
"2983","OG0000016","T22F3.5","C. elegans"
"2984","OG0000016","T22F3.6","C. elegans"
"2985","OG0000016","W02H5.6a","C. elegans"
"2986","OG0000016","Y102A5C.15","C. elegans"
"2987","OG0000016","Y113G7B.2","C. elegans"
"2988","OG0000016","Y59A8A.4","C. elegans"
"2989","OG0000016","Y94A7B.1","C. elegans"
"2990","OG0000016","Y94A7B.3","C. elegans"
"2991","OG0000016","Y94A7B.4","C. elegans"
"2992","OG0000016","Y94A7B.5","C. elegans"
"2993","OG0000016","Y94A7B.6","C. elegans"
"2994","OG0000016","Y94A7B.7","C. elegans"
"2995","OG0000016","Y94A7B.8","C. elegans"
"2996","OG0000016","Y94A7B.9","C. elegans"
"2997","OG0000016","ZC132.7","C. elegans"
"2998","OG0000016","ZK1037.8","C. elegans"
"2999","OG0000016","ZK262.1","C. elegans"
"3000","OG0000016","ZK262.11","C. elegans"
"3001","OG0000016","ZK697.11a","C. elegans"
"3002","OG0000017","B0213.7","C. elegans"
"3003","OG0000017","B0213.8","C. elegans"
"3004","OG0000017","B0213.9","C. elegans"
"3005","OG0000017","B0391.12","C. elegans"
"3006","OG0000017","C01B4.1","C. elegans"
"3007","OG0000017","C01B4.3","C. elegans"
"3008","OG0000017","C02E7.13","C. elegans"
"3009","OG0000017","C02E7.9","C. elegans"
"3010","OG0000017","C05E4.13a","C. elegans"
"3011","OG0000017","C06B3.1","C. elegans"
"3012","OG0000017","C06B3.10","C. elegans"
"3013","OG0000017","C06B3.9","C. elegans"
"3014","OG0000017","C06C6.2","C. elegans"
"3015","OG0000017","C06C6.3","C. elegans"
"3016","OG0000017","C07G3.3a","C. elegans"
"3017","OG0000017","C07G3.4","C. elegans"
"3018","OG0000017","C07G3.5","C. elegans"
"3019","OG0000017","C07G3.6","C. elegans"
"3020","OG0000017","C12D8.12","C. elegans"
"3021","OG0000017","C17E7.11","C. elegans"
"3022","OG0000017","C18B10.7","C. elegans"
"3023","OG0000017","C31A11.9","C. elegans"
"3024","OG0000017","C42D4.12","C. elegans"
"3025","OG0000017","C42D4.5","C. elegans"
"3026","OG0000017","C42D4.9","C. elegans"
"3027","OG0000017","C45H4.15","C. elegans"
"3028","OG0000017","C50C10.6","C. elegans"
"3029","OG0000017","C50C10.7","C. elegans"
"3030","OG0000017","C50H11.9","C. elegans"
"3031","OG0000017","C55A1.1","C. elegans"
"3032","OG0000017","C55A1.3","C. elegans"
"3033","OG0000017","F10A3.9","C. elegans"
"3034","OG0000017","F10D2.1","C. elegans"
"3035","OG0000017","F20E11.4","C. elegans"
"3036","OG0000017","F26D10.8","C. elegans"
"3037","OG0000017","F26G5.2","C. elegans"
"3038","OG0000017","F26G5.4","C. elegans"
"3039","OG0000017","F26G5.5","C. elegans"
"3040","OG0000017","F32A7.7","C. elegans"
"3041","OG0000017","F40F9.4","C. elegans"
"3042","OG0000017","F41B5.8a","C. elegans"
"3043","OG0000017","K02H11.2","C. elegans"
"3044","OG0000017","K02H11.3","C. elegans"
"3045","OG0000017","K02H11.7","C. elegans"
"3046","OG0000017","M7.13","C. elegans"
"3047","OG0000017","R08C7.7","C. elegans"
"3048","OG0000017","R09E12.4","C. elegans"
"3049","OG0000017","R10E8.5","C. elegans"
"3050","OG0000017","R11D1.5","C. elegans"
"3051","OG0000017","R11D1.6","C. elegans"
"3052","OG0000017","T01G6.3","C. elegans"
"3053","OG0000017","T01G6.9","C. elegans"
"3054","OG0000017","T10C6.1","C. elegans"
"3055","OG0000017","T10H9.6b","C. elegans"
"3056","OG0000017","T16A9.2","C. elegans"
"3057","OG0000017","T18H9.4","C. elegans"
"3058","OG0000017","T24A6.6a","C. elegans"
"3059","OG0000017","W06D12.4","C. elegans"
"3060","OG0000017","W06H8.7","C. elegans"
"3061","OG0000017","W08G11.5","C. elegans"
"3062","OG0000017","W09D6.2","C. elegans"
"3063","OG0000017","W09D6.3","C. elegans"
"3064","OG0000017","Y102A5C.28","C. elegans"
"3065","OG0000017","Y116A8C.40a","C. elegans"
"3066","OG0000017","Y19D10A.1a","C. elegans"
"3067","OG0000017","Y19D10A.2","C. elegans"
"3068","OG0000017","Y37H2C.4","C. elegans"
"3069","OG0000017","Y46H3D.2","C. elegans"
"3070","OG0000017","Y46H3D.3","C. elegans"
"3071","OG0000017","Y68A4A.3","C. elegans"
"3072","OG0000017","ZK285.1","C. elegans"
"3073","OG0000018","B0403.5","C. elegans"
"3074","OG0000018","HCON_00003150-00001","H. contortus"
"3075","OG0000018","HCON_00003200-00001","H. contortus"
"3076","OG0000018","HCON_00005500-00001","H. contortus"
"3077","OG0000018","HCON_00006390-00001","H. contortus"
"3078","OG0000018","HCON_00012770-00001","H. contortus"
"3079","OG0000018","HCON_00015240-00001","H. contortus"
"3080","OG0000018","HCON_00020930-00001","H. contortus"
"3081","OG0000018","HCON_00022800-00001","H. contortus"
"3082","OG0000018","HCON_00044270-00001","H. contortus"
"3083","OG0000018","HCON_00044280-00001","H. contortus"
"3084","OG0000018","HCON_00044710-00001","H. contortus"
"3085","OG0000018","HCON_00045480-00001","H. contortus"
"3086","OG0000018","HCON_00047170-00001","H. contortus"
"3087","OG0000018","HCON_00052580-00001","H. contortus"
