"","transcriptID","WormBaseID","locus","start","stop","VL_am","VL_lm","VL_nil","VC_lm","VC_nil","VR_am","VR_lm","VR_nil","HCON_ortho","HCON_start","HCON_stop","interval_1_status","interval_2_status"
"648","T05H4.7","WBGene00020270",NA,6414993,6417501,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00154550-00001","36618306","36622445",NA,NA
"649","C01B4.10","WBGene00006136","str-76",2514234,2515593,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","F11A5.7","WBGene00008675","irld-26",16205188,16206818,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"651","C38D9.1","WBGene00008009","fbxa-171",17563171,17566003,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"652","F56A4.1","WBGene00003521","nas-2",2466762,2468504,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","F56A4.2","WBGene00018910",NA,2459637,2460893,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","F56A4.5","WBGene00018913",NA,2437960,2439871,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","F56A4.4","WBGene00018912",NA,2447895,2449136,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","F52F10.5b","WBGene00018709","srsx-8",1551044,1553102,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","K04A8.1","WBGene00019373",NA,6565552,6568752,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","ZK218.4","WBGene00013938",NA,17098854,17100405,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"659","K04A8.9","WBGene00005004","spp-19",6560181,6561692,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","K04A8.8","WBGene00005005","spp-20",6557767,6558310,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","F54B8.4b","WBGene00010019",NA,15816464,15817150,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"662","Y50D4A.10","WBGene00235315",NA,1219781,1220561,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","C07G3.15a","WBGene00269378",NA,3493637,3496945,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Y37H2A.4","WBGene00012564","fbxa-107",18123939,18125247,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"665","W08A12.4","WBGene00021081","pals-33",3673380,3676632,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","F40C5.3","WBGene00001736","grl-27",3575055,3575874,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","F40C5.2","WBGene00018229",NA,3570995,3571610,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Y51A2D.19d","WBGene00004830","slo-1",18492267,18508205,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00150830-00003","30694175","30727680",NA,NA
"669","Y94A7B.3","WBGene00005495","srh-291",17805623,17808611,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"670","F44E7.5a","WBGene00018427",NA,5778817,5780799,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"671","Y75B7AL.3","WBGene00004923","snt-3",1358178,1371014,NA,NA,"Y",NA,NA,NA,NA,NA,"HCON_00151480-00002","31804669","31847380",NA,NA
"672","K02E11.2","WBGene00010511","sre-7",14244204,14246104,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"673","K02E11.3","WBGene00010512",NA,14246236,14246873,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"674","T01D3.3b","WBGene00011328",NA,13704929,13711091,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00144790-00001","20486787","20508735",NA,NA
"675","K02E11.6","WBGene00010515",NA,14249054,14251510,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"676","K02E11.7","WBGene00010516",NA,14253488,14254321,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"677","F21H7.9","WBGene00001545","gcy-20",16248583,16253787,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"678","K02E11.5","WBGene00010514",NA,14252325,14253296,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"679","W01A11.6","WBGene00003385","moc-2",6502368,6504181,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00158960-00001","42415973","42423260",NA,NA
"680","F14D7.10","WBGene00008797",NA,14308464,14308877,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"681","W01A11.5","WBGene00020911","cpt-6",6490068,6493921,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","C47A10.9","WBGene00005491","srh-287",17800838,17801906,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"683","F14D7.11","WBGene00008798",NA,14310358,14311236,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"684","W01A11.4","WBGene00002273","lec-10",6488199,6489120,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","F56A12.1","WBGene00006775","unc-39",14373389,14375799,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00147760-00001","25939816","25943206",NA,NA
"686","Y37H2A.6","WBGene00012566","fbxa-211",18127519,18129045,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"687","F41B5.7a","WBGene00018264","cyp-33C6",2247254,2249410,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","W01A11.2","WBGene00020910","dgtr-1",6497106,6498484,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00158550-00001","41979174","41983461","Y",NA
"689","T05E12.1","WBGene00006176","str-125",17074290,17076000,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"690","Y69H2.14","WBGene00013489","col-42",18638484,18639591,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"691","F31E9.3","WBGene00009296",NA,17322590,17324526,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"692","T06C12.1","WBGene00006124","str-60",15897996,15899415,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"693","T05E12.3","WBGene00011486",NA,17076874,17077989,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"694","Y17D7A.3a","WBGene00003655","nhr-65",18839310,18845442,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"695","T13F3.5","WBGene00011752","fbxa-2",16266792,16269656,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"696","T06C12.7","WBGene00003674","nhr-84",15876732,15879619,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"697","C49G7.12a","WBGene00077593",NA,4038410,4039940,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Y51A2B.3","WBGene00013067","nhr-288",18380620,18382690,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"699","VC5.2","WBGene00020908",NA,7085916,7088854,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00160710-00001","44468292","44481453",NA,NA
"700","C13B7.3a","WBGene00005137","srd-60",2419081,2421583,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","VC5.4","WBGene00007029","mys-1",7081537,7084662,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","VC5.6","WBGene00044699","nhr-286",7089471,7091610,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","F44G3.1","WBGene00006158","str-103",16117363,16118701,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"704","F02D8.9","WBGene00206370",NA,14955021,14955774,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"705","F02D8.5","WBGene00008522","nlp-59",14971436,14972419,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"706","F02D8.4","WBGene00008521",NA,14984893,14987572,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00134920-00002","5236130","5243004",NA,NA
"707","F47H4.1a","WBGene00009834","lsy-27",17348665,17350193,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"708","R08E5.1a","WBGene00019961",NA,3769801,3771475,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","F49A5.10","WBGene00044195",NA,16875877,16876144,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"710","F02D8.2","WBGene00001701","grd-12",14978505,14980248,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00148950-00001","27798629","27802125",NA,NA
"711","R10E8.6","WBGene00011212",NA,18259260,18266391,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"712","B0391.5","WBGene00007162","fbxa-153",15605673,15610388,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"713","T13F3.7","WBGene00011754",NA,16272673,16275410,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"714","F09C6.15","WBGene00077492",NA,16893740,16894107,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"715","T10H4.13","WBGene00045339",NA,15266265,15267505,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"716","T08B1.1b","WBGene00020340",NA,1949834,1986845,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","T05E12.6a","WBGene00011487",NA,17085002,17090023,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"718","T09D3.7","WBGene00005184","srg-27",5339797,5341309,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"719","T24A6.7","WBGene00020747",NA,3525270,3526580,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","T24A6.4","WBGene00005533","sri-21",3549853,3551269,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","T24A6.5","WBGene00020746","srbc-66",3530703,3532380,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","T09D3.3","WBGene00020384",NA,5346494,5349571,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"723","T24A6.3","WBGene00001739","grl-30",3556286,3556804,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","T09D3.1","WBGene00005087","srd-9",5351783,5353067,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"725","ZK1055.7","WBGene00022848",NA,6602721,6605375,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","ZK1055.4","WBGene00022845",NA,6583761,6587421,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","ZK1055.2","WBGene00022843",NA,6590583,6593634,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","W06H8.2","WBGene00021066",NA,6206755,6208561,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","T09D3.9","WBGene00195171",NA,5366780,5368892,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"730","T09D3.8","WBGene00044538",NA,5365163,5366792,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"731","F28F8.1","WBGene00000057","acr-18",15551155,15559147,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"732","Y51A2A.6","WBGene00013062",NA,18302714,18303506,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"733","F40G12.5","WBGene00009600",NA,14269182,14270829,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"734","F47H4.11","WBGene00009841","fbxa-134",17350387,17352870,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"735","F44G3.2","WBGene00009706","argk-1",16103755,16105953,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"736","W06D12.4","WBGene00006137","str-77",17718947,17721293,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"737","Y20C6A.2","WBGene00012492","fbxb-7",17377172,17379233,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"738","Y69H2.10a","WBGene00013485",NA,18670315,18676119,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"739","K06B4.11","WBGene00003643","nhr-53",15700591,15702362,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"740","F54B8.7a","WBGene00010021","srbc-49",15821698,15822884,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"741","C35A11.1","WBGene00016428","dmsr-7",5405358,5408386,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00133260-00001","2837202","2845348",NA,NA
"742","C35A11.2","WBGene00016429",NA,5386110,5389448,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"743","C35A11.4","WBGene00016431",NA,5389341,5393026,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"744","T19C9.5","WBGene00011841","scl-25",17226959,17227998,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"745","T19C9.2","WBGene00005331","srh-112",17225086,17226219,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"746","T19C9.1","WBGene00011840","srbc-62",17217990,17219004,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"747","T20B3.7","WBGene00004026","phy-3",16833165,16839141,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"748","T24A6.16a","WBGene00020753",NA,3561460,3562919,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","W02F12.8","WBGene00175027",NA,6692247,6694768,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","C01G10.17","WBGene00044658",NA,15090757,15091121,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"751","W02F12.6","WBGene00020951","sna-1",6709574,6710679,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00138040-00001","9400287","9402765",NA,NA
"752","W02F12.7","WBGene00005187","srg-30",6716805,6718297,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","W02F12.5","WBGene00020950","dlst-1",6707056,6709101,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00140620-00001","13120805","13127853",NA,NA
"754","W02F12.2","WBGene00020947",NA,6694853,6697652,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","W02F12.3","WBGene00020948","era-1",6703057,6704573,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","C01G10.15","WBGene00007240",NA,15086913,15087326,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"757","C01G10.12","WBGene00001021","dnj-3",15068678,15069507,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00163630-00001","48641377","48647681",NA,NA
"758","F58E10.1b","WBGene00010259","ric-7",13987164,14005912,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00157650-00001","40730783","40827484","Y",NA
"759","F49A5.8","WBGene00005770","srw-23",16873942,16875455,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"760","AH10.1","WBGene00007082","acs-10",14146499,14148839,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"761","CD4.1","WBGene00016988",NA,5606542,5609368,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00150120-00001","29495535","29510507",NA,NA
"762","CD4.2","WBGene00000795","crn-2",5594615,5595842,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00159220-00001","42805222","42807963",NA,NA
"763","CD4.3","WBGene00016989","mrpl-48",5593706,5594499,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00159210-00001","42802898","42805046",NA,NA
"764","CD4.4","WBGene00016990","vps-37",5592685,5593612,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00159200-00001","42800197","42802541",NA,NA
"765","CD4.6","WBGene00003927","pas-6",5583161,5584343,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"766","CD4.8","WBGene00016993",NA,5599145,5601329,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"767","C04E12.2","WBGene00015433",NA,3369081,3369922,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","F44C4.5","WBGene00004092","ppt-1",6624701,6626344,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","F44C4.2","WBGene00018412","nhr-37",6622268,6624694,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","F44C4.3","WBGene00000784","cpr-4",6614674,6615851,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","T28C12.6","WBGene00020893",NA,6333813,6336123,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00151980-00001","32425629","32430797",NA,NA
"772","F10D2.6","WBGene00017332","ugt-37",7141932,7145318,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","T27C4.1","WBGene00020854",NA,3712768,3715969,"Y",NA,NA,NA,NA,NA,NA,NA,"HCON_00143530-00001","18109912","18117929",NA,NA
"774","T27C4.3","WBGene00006096","str-30",3725072,3726775,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","R09B5.9","WBGene00000558","cnc-4",1447195,1447707,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","T08G3.5","WBGene00005358","srh-141",16443926,16445734,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"777","T08G3.3","WBGene00005359","srh-142",16459388,16460965,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"778","T08G3.2","WBGene00006082","str-14",16453393,16455165,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"779","Y59A8B.7","WBGene00013344","ebp-1",18043571,18052726,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"780","C31B8.16","WBGene00044602",NA,2930053,2931170,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","M01B2.11","WBGene00005758","srw-11",15239070,15240315,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"782","C31B8.12","WBGene00016285",NA,2925182,2927722,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","C31B8.13","WBGene00005453","srh-247",2933143,2934175,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","T22G5.6","WBGene00002260","lbp-8",13890679,13891364,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"785","C04E12.9","WBGene00015438","srbc-2",3374362,3377073,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","F16B3.3b","WBGene00044774",NA,1315643,1317921,NA,NA,"Y",NA,NA,NA,NA,NA,"HCON_00156740-00001","39447924","39452804","Y",NA
"787","Y19D10A.8a","WBGene00021223",NA,2353359,2356582,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","T05H4.14","WBGene00001513","gad-1",6431320,6433496,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00153930-00001","35740844","35748044",NA,NA
"789","F10D2.10","WBGene00017335",NA,7154503,7156224,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","F10D2.11","WBGene00017336","ugt-41",7161068,7163595,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","T23D5.7","WBGene00006086","str-19",15742776,15744478,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"792","T23D5.6","WBGene00006085","str-18",15740517,15741951,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"793","T23D5.1","WBGene00006093","str-27",15734023,15735820,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"794","F10D2.16","WBGene00271437",NA,7134263,7135682,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","T23D5.2","WBGene00006103","str-38",15730779,15732309,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"796","Y50E8A.12a","WBGene00013055",NA,14782650,14784154,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"797","K04F1.14b","WBGene00019393","irld-45",1648331,1651099,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","T23D5.8","WBGene00011943",NA,15747480,15748443,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"799","Y75B12B.5","WBGene00000879","cyn-3",15189927,15190926,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"800","Y75B12B.4","WBGene00013569","bath-36",15187888,15189588,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"801","Y75B12B.7","WBGene00005748","srw-1",15198255,15199396,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"802","Y75B12B.6","WBGene00004037","plc-2",15192569,15197624,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00148240-00001","26695753","26719761",NA,NA
"803","Y75B12B.3","WBGene00013568",NA,15185891,15186329,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"804","Y75B12B.2","WBGene00000883","cyn-7",15185454,15187378,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"805","Y94A7B.6","WBGene00005504","srh-300",17822105,17823889,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"806","Y94A7B.7","WBGene00005507","srh-303",17831650,17833418,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"807","Y94A7B.4","WBGene00005500","srh-296",17810353,17812794,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"808","T21H3.5a","WBGene00020664",NA,1158251,1164293,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","F57F4.3","WBGene00001581","gfi-1",6392536,6400232,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","Y94A7B.1","WBGene00005496","srh-292",17802769,17803923,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"811","F35E8.10","WBGene00009423",NA,15919337,15920373,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"812","F35E8.11","WBGene00000412","cdr-1",15921309,15922820,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"813","T27B2.1","WBGene00194821","dmsr-16",6807762,6809062,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","F56A12.2a","WBGene00010143",NA,14376000,14379081,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"815","Y32G9A.8a","WBGene00021305","zig-11",1875478,1882240,"Y",NA,"Y",NA,NA,NA,NA,NA,"HCON_00134010-00001","3946015","3951829",NA,NA
"816","F14H8.6b","WBGene00000562","cng-1",15025740,15030250,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"817","ZK228.10","WBGene00044215",NA,18456728,18457329,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"818","Y39B6A.69","WBGene00195240",NA,19152237,19152450,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"819","K10C9.7","WBGene00019626",NA,1065682,1067672,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","K10C9.6","WBGene00006129","str-67",1062588,1064591,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","K10C9.3","WBGene00019624","rnst-2",1061595,1067908,NA,NA,"Y",NA,NA,NA,NA,NA,"HCON_00148640-00001","27245744","27250962",NA,NA
"822","C24G6.8","WBGene00016062",NA,5534118,5535979,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00145350-00001","21696416","21710595",NA,NA
"823","C49G7.11","WBGene00016789","djr-1.2",4054074,4055125,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","T26E4.9","WBGene00012051",NA,15799212,15802723,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"825","C24G6.1","WBGene00006376","syp-2",5536487,5537717,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"826","C24G6.7","WBGene00001710","grl-1",5530725,5533855,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"827","C24G6.6","WBGene00016061","hpo-15",5509928,5513765,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00148780-00001","27515194","27524597",NA,NA
"828","C24G6.4","WBGene00003637","nhr-47",5505253,5509956,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00148760-00001","27492697","27506414",NA,NA
"829","F10D2.3","WBGene00017330","sre-10",7132548,7133856,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","Y37H2A.7","WBGene00012567",NA,18133300,18134478,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"831","F13H6.3","WBGene00017431","cest-33",6363408,6365671,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","Y80D3A.5","WBGene00013585","cyp-42A1",18912038,18918115,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00145460-00001","21947549","21965762",NA,NA
"833","F22B8.1","WBGene00005616","srj-29",16075659,16077373,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"834","ZK262.8","WBGene00013953",NA,18438381,18440195,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"835","F22B8.3","WBGene00009046",NA,16090985,16092117,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"836","K08G2.9","WBGene00005503","srh-299",15863342,15864458,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"837","K08G2.8","WBGene00005497","srh-293",15866139,15867333,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"838","F22B8.7","WBGene00009049",NA,16094287,16097320,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
