"","transcriptID","WormBaseID","locus","start","stop","VL_am","VL_lm","VL_nil","VC_lm","VC_nil","VR_am","VR_lm","VR_nil","HCON_ortho","HCON_start","HCON_stop","interval_1_status","interval_2_status"
"826","C24G6.7","WBGene00001710","grl-1",5530725,5533855,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"827","C24G6.6","WBGene00016061","hpo-15",5509928,5513765,"-","-","-","-","Y","-","-","-","HCON_00148780-00001",27515194,27524597,"-","-"
"828","C24G6.4","WBGene00003637","nhr-47",5505253,5509956,"-","-","-","-","Y","-","-","-","HCON_00148760-00001",27492697,27506414,"-","-"
"829","F10D2.3","WBGene00017330","sre-10",7132548,7133856,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"830","Y37H2A.7","WBGene00012567","-",18133300,18134478,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"831","F13H6.3","WBGene00017431","cest-33",6363408,6365671,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"832","Y80D3A.5","WBGene00013585","cyp-42A1",18912038,18918115,"-","-","-","-","-","-","-","Y","HCON_00145460-00001",21947549,21965762,"-","-"
"833","F22B8.1","WBGene00005616","srj-29",16075659,16077373,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"834","ZK262.8","WBGene00013953","-",18438381,18440195,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"835","F22B8.3","WBGene00009046","-",16090985,16092117,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"836","K08G2.9","WBGene00005503","srh-299",15863342,15864458,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"837","K08G2.8","WBGene00005497","srh-293",15866139,15867333,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"838","F22B8.7","WBGene00009049","-",16094287,16097320,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"839","K08G2.5","WBGene00005364","srh-148",15856828,15858403,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"840","K08G2.7","WBGene00010688","srz-12",15861452,15862699,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"841","W06H3.3","WBGene00012316","ctps-1",16794878,16802758,"-","-","-","-","-","-","-","Y","HCON_00159710-00001",43270171,43276018,"-","-"
"842","T23F1.5","WBGene00011948","rocf-1",15459413,15464494,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"843","W06H3.1","WBGene00012315","immt-2",16789267,16792773,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"844","ZK1037.9","WBGene00005860","srw-113",15333151,15334571,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"845","T23F1.4","WBGene00006133","str-71",15457815,15459188,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"846","C05C8.2","WBGene00015461","krr-1",7231190,7232749,"-","-","-","Y","-","-","-","-","HCON_00147940-00001",26128138,26133122,"-","-"
"847","C05C8.3","WBGene00001428","fkb-3",7225129,7226307,"-","-","-","Y","-","-","-","-","HCON_00157030-00001",39890709,39894226,"Y","-"
"848","C05C8.6","WBGene00015463","hpo-9",7234922,7237130,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"849","C05C8.7","WBGene00015464","-",7242907,7247321,"-","-","-","Y","-","-","-","-","HCON_00135310-00001",5590923,5595567,"-","-"
"850","C05C8.4","WBGene00001563","gei-6",7226279,7230848,"-","-","-","Y","-","-","-","-","HCON_00155050-00002",37119663,37129812,"Y","-"
"851","C05C8.5","WBGene00015462","-",7232434,7234826,"-","-","-","Y","-","-","-","-","HCON_00157490-00001",40535492,40542096,"Y","-"
"852","C05C8.8","WBGene00015465","-",7252250,7255195,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"853","C08E8.6","WBGene00007442","-",18368243,18368422,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"854","C31A11.1","WBGene00007829","oac-5",16292709,16295617,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"Y","-"
"855","F35E12.2a","WBGene00009426","-",13722254,13724881,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"856","W06G6.15","WBGene00045380","-",16654542,16657432,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"857","T15B7.11a","WBGene00020523","dmsr-14",6815666,6817284,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"858","F57F4.2","WBGene00019016","-",6389003,6389734,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"859","C33G8.11","WBGene00003697","nhr-107",6995175,6997123,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"860","C33G8.10","WBGene00016367","nhr-162",6990145,6991871,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"861","C33G8.13","WBGene00016369","-",7014405,7015972,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"862","C33G8.12","WBGene00016368","nhr-163",6983371,6986043,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"863","T22G5.3","WBGene00011930","-",13880908,13884127,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"864","T22G5.2","WBGene00002259","lbp-7",13879552,13880213,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"865","T08G3.13","WBGene00011621","-",16448035,16449374,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"866","C06C6.5a","WBGene00003640","nhr-50",15997726,16000653,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"Y","-"
"867","T08G3.12","WBGene00005355","srh-138",16469367,16471016,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"868","ZK1037.13","WBGene00045515","nhr-291",15318961,15320553,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"869","F44E7.8b","WBGene00018430","nhr-142",5785959,5790262,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"870","C15H11.1","WBGene00007613","-",14393804,14394463,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"871","C47E8.8a","WBGene00008145","set-5",14698970,14707601,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"872","ZC412.3b","WBGene00013884","-",14868516,14871432,"-","-","-","-","-","-","-","Y","HCON_00146380-00001",23755538,23760498,"-","-"
"873","ZK285.1","WBGene00006234","str-198",16047808,16049147,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"874","K08B12.5a","WBGene00006437","mrck-1",6257390,6267197,"-","-","-","Y","-","-","-","-","HCON_00138990-00001",10593405,10621442,"-","-"
"875","ZC132.11","WBGene00269432","-",4296716,4298111,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"876","F09C6.11a","WBGene00044181","-",16881986,16882310,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"877","F31F7.2a","WBGene00017965","-",6270852,6274911,"-","-","-","Y","-","-","-","-","HCON_00138020-00001",9382323,9391359,"-","-"
"878","ZC376.7a","WBGene00013878","atfs-1",14193681,14197693,"-","-","-","-","-","-","-","Y","HCON_00134650-00002",4831046,4836503,"-","-"
"879","Y75B7AL.2a","WBGene00022285","-",1332273,1358164,"-","-","Y","-","-","-","-","-","HCON_00151450-00001",31787571,31793372,"-","-"
"880","K09D9.10","WBGene00005953","srx-62",3994780,3995938,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"881","K09D9.13","WBGene00005836","srw-89",4017080,4019026,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"882","Y6G8.4","WBGene00012406","srz-91",17608097,17609597,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"883","T22F3.8","WBGene00020698","-",3602052,3605425,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"884","Y57E12AL.2","WBGene00021957","-",7058095,7058544,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"885","Y57E12AL.4","WBGene00021958","-",7054898,7055323,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"886","Y57E12AL.5","WBGene00003164","mdt-6",7058547,7059624,"-","-","-","Y","-","-","-","-","HCON_00155040-00001",37108391,37111114,"Y","-"
"887","Y57E12AL.6","WBGene00021959","-",7059698,7060358,"-","-","-","Y","-","-","-","-","HCON_00155030-00001",37107508,37108289,"Y","-"
"888","T01D3.4a","WBGene00005987","srx-96",13711360,13713017,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"889","T22F3.5","WBGene00005423","srh-213",3592738,3595036,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"890","T22F3.6","WBGene00005422","srh-212",3595191,3597152,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"891","T22F3.7","WBGene00020697","-",3597753,3601021,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"892","Y45G12B.2a","WBGene00021563","-",2694714,2698864,"Y","Y","Y","-","-","-","-","-","HCON_00132945-00001",2471409,2474337,"-","-"
"893","W07B8.1a","WBGene00021070","cpr-8",1134485,1139182,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"894","F22B8.6a","WBGene00009048","cth-1",16100334,16102748,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"895","C15H11.6","WBGene00003835","nxf-2",14416067,14417835,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"896","Y102A5B.3","WBGene00013609","clec-37",16850394,16852095,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"897","T01C4.2c","WBGene00003849","odr-2",7103697,7114436,"-","-","-","Y","-","-","-","-","HCON_00162670-00002",47093548,47121288,"-","Y"
"898","Y45G5AM.1a","WBGene00003704","nhr-114",4186211,4190006,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"899","C13F10.1a","WBGene00015741","-",7224078,7225204,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","Y"
"900","C47A10.5a","WBGene00008127","ddo-1",17774187,17777227,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"901","D2063.2","WBGene00017061","oac-12",4329039,4332550,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"902","C15H11.5","WBGene00007615","set-31",14417903,14420115,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"903","D2063.1","WBGene00017060","-",4327121,4329083,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"904","F47D2.5","WBGene00018556","srt-36",4266375,4268313,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"905","W06A7.2b","WBGene00012291","-",14821853,14824453,"-","-","-","-","-","-","-","Y","HCON_00144480-00001",19859456,19867179,"-","-"
"906","C36C5.4b","WBGene00016473","-",3166560,3167268,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"907","F21H7.14","WBGene00005317","srh-98",16235171,16235747,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"908","T20C4.1a","WBGene00005597","srj-9",3432259,3433658,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"909","F21H7.11","WBGene00005315","srh-95",16246879,16248542,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"910","F58D12.1","WBGene00010249","-",14049574,14054663,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"911","F58D12.3","WBGene00010250","-",14057840,14064529,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"912","F58D12.5","WBGene00050929","-",14048817,14049660,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"913","C10G8.4","WBGene00015683","-",5311935,5312349,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"914","C10G8.6","WBGene00000455","ceh-34",5315513,5319577,"-","-","-","-","Y","-","-","-","HCON_00152240-00001",32776701,32785395,"-","-"
"915","C10G8.7","WBGene00000454","ceh-33",5323204,5324616,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"916","C10G8.1","WBGene00005183","srg-26",5331267,5333055,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"917","C10G8.2","WBGene00015681","-",5314404,5315589,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"918","C10G8.3","WBGene00015682","-",5312866,5314356,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"919","Y20C6A.1b","WBGene00012491","-",17371514,17376745,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"920","F40G12.1","WBGene00009596","sre-8",14257107,14259231,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"921","Y45G12C.8","WBGene00021571","srbc-81",2522433,2524290,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"922","R05D8.2b","WBGene00005606","srj-18",2774342,2776258,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"923","Y45G12C.6","WBGene00021569","-",2540084,2543004,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"924","Y45G12C.7","WBGene00021570","srd-73",2527360,2529862,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"925","Y45G12C.4","WBGene00021567","-",2546200,2548150,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"926","Y45G12C.5","WBGene00021568","srt-2",2544004,2546063,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"927","Y45G12C.3","WBGene00021566","-",2556174,2557415,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"928","Y45G12C.1","WBGene00021565","-",2565683,2568878,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"929","C54E10.5","WBGene00008309","nhr-170",18796061,18800826,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"930","Y69H2.1a","WBGene00013479","-",18620057,18623093,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"931","Y45G12A.1","WBGene00005634","srj-55",2856082,2857942,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"932","F09G2.9","WBGene00017317","attf-2",7193764,7196143,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"933","F14H8.5","WBGene00008835","-",15021032,15022049,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"934","F09G2.3","WBGene00017312","pitr-5",7184849,7188552,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"935","F09G2.2","WBGene00017311","-",7196916,7198437,"-","-","-","Y","-","-","-","-","HCON_00146550-00001",23978845,23983553,"-","-"
"936","F09G2.5","WBGene00017314","lgc-39",7175501,7178795,"-","-","-","Y","-","-","-","-","HCON_00145000-00001",20794263,20831867,"-","-"
"937","F09G2.4","WBGene00017313","cpsf-2",7179172,7182858,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"938","F09G2.7","WBGene00005304","srh-83",7164510,7165895,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"939","F09G2.6","WBGene00017315","ugt-36",7167009,7169281,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"940","F41B5.1","WBGene00023284","-",2255533,2256658,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"941","Y102A5A.1","WBGene00013606","cand-1",16802872,16814957,"-","-","-","-","-","-","-","Y","HCON_00159720-00001",43276134,43287320,"-","-"
"942","F36G9.3a","WBGene00009485","-",15957406,15959557,"-","-","-","-","-","-","Y","Y","-",NA,NA,"-","-"
"943","F09G2.8b","WBGene00017316","-",7188334,7193241,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"944","C15H11.2a","WBGene00007614","gnrr-2",14409074,14412000,"-","-","-","-","-","-","-","Y","HCON_00148615-00001",27189963,27199506,"-","-"
"945","F53E10.5","WBGene00018761","-",2596020,2598930,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"946","ZK1037.11","WBGene00014195","srz-10",15307558,15309098,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"947","ZK262.19","WBGene00206508","-",18425103,18425644,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"948","Y6G8.3","WBGene00012405","ztf-25",17601820,17602955,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"949","C54E10.7","WBGene00195058","-",18819065,18819410,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"950","Y51A2A.11","WBGene00013064","clec-248",18294359,18294749,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"951","B0391.12","WBGene00006289","str-263",15613186,15614968,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"952","B0391.14","WBGene00206462","-",15598931,15599862,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"953","F55C9.7","WBGene00010104","fbxb-60",19297810,19298749,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"954","K11C4.1","WBGene00019642","-",6896999,6898497,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"955","F37B4.15","WBGene00235329","-",2892227,2892624,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"956","F35E8.7","WBGene00009421","-",15914014,15915142,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"957","F37B4.12","WBGene00006104","str-39",2877804,2879901,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"958","F37B4.11","WBGene00005633","srj-54",2858660,2859838,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"959","C06B8.10","WBGene00005428","srh-218",15493980,15495761,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"960","F55C9.3","WBGene00010100","-",19287009,19288173,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"961","F36H9.1","WBGene00018110","-",1794518,1797451,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"962","F36H9.3","WBGene00000976","dhs-13",1765311,1771734,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"963","F36H9.5","WBGene00018113","-",1779657,1782022,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"964","Y75B12B.1b","WBGene00013567","-",15184699,15185880,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"965","F36H9.7","WBGene00018115","-",1773796,1774924,"Y","-","Y","-","-","-","-","-","HCON_00154990-00001",37052248,37056669,"Y","-"
"966","F36H9.6","WBGene00018114","srt-41",1799726,1803143,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"967","K12D9.10","WBGene00005883","srw-136",3008907,3010568,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"968","K12D9.11","WBGene00005882","srw-135",3010927,3011671,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"969","R10E8.1a","WBGene00011207","-",18242323,18247680,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"970","Y17D7C.6a","WBGene00194680","-",18709810,18711848,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"971","F36D3.8","WBGene00009473","-",16527158,16528805,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"972","F55B12.10","WBGene00077439","-",13839733,13840491,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"973","F57E7.3","WBGene00005356","srh-139",16483981,16485382,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"974","ZC412.7","WBGene00013888","nspa-3",14880435,14880539,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"975","ZC412.6","WBGene00013887","nspa-5",14878236,14878511,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"976","ZC412.5","WBGene00013886","-",14874130,14875470,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"977","ZC412.2","WBGene00001540","gcy-14",14863168,14867992,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"978","T26E4.7","WBGene00012049","-",15793570,15795194,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"979","C17E7.6","WBGene00015901","nhr-158",3871174,3873216,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"980","C17E7.4","WBGene00015899","-",3892856,3894573,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"981","C17E7.5","WBGene00015900","nhr-157",3866556,3869005,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"982","C17E7.2","WBGene00005404","srh-190",3903107,3904545,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"983","ZC412.9","WBGene00013890","-",14881317,14882109,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"984","C17E7.1","WBGene00015897","nhr-156",3906108,3908447,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"985","T05E12.4","WBGene00005767","srw-20",17078257,17079895,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"986","F57E7.2","WBGene00010203","-",16482420,16483144,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"987","T05E12.2","WBGene00011485","srbc-14",17070527,17071678,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"988","T26E4.2","WBGene00012044","-",15781401,15782011,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"989","Y19D10A.5a","WBGene00021220","-",2382233,2384422,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"990","C01B4.7a","WBGene00015271","-",2494235,2499001,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"991","F11D11.7","WBGene00008702","clec-252",18747943,18748826,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"992","K04A8.19","WBGene00235317","-",6554067,6554408,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"993","K04A8.18","WBGene00235118","-",6558766,6559220,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"994","F44E7.7a","WBGene00018429","-",5782880,5785472,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"995","C07G3.3a","WBGene00006258","str-227",3518189,3519801,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"996","T25E12.12","WBGene00012027","fbxa-127",16728731,16729960,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"997","C53A5.6b","WBGene00008266","-",14542898,14545866,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"998","R08E5.3","WBGene00019963","-",3772021,3775546,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"999","R08E5.2","WBGene00019962","cysl-3",3774512,3776136,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1000","R08E5.4","WBGene00019964","-",3768570,3769870,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1001","M01B2.10","WBGene00010803","-",15260890,15262248,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1002","M01B2.13","WBGene00045338","-",15264554,15265914,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1003","C08E8.11","WBGene00119201","-",18351021,18352672,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1004","C31A11.9","WBGene00006247","str-214",16315304,16317226,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"Y","-"
"1005","Y73C8C.3","WBGene00022262","-",3115303,3118128,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1006","Y73C8C.2","WBGene00022261","clec-210",3118377,3120323,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1007","K07C6.8","WBGene00005956","srx-65",3921935,3922964,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1008","K07C6.9","WBGene00005957","srx-66",3919589,3920825,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1009","Y73C8C.5","WBGene00006128","str-66",3103128,3104234,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1010","Y73C8C.4","WBGene00022263","-",3100012,3102149,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1011","K07C6.2","WBGene00019470","cyp-35B3",3945353,3947044,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1012","K07C6.3","WBGene00019471","cyp-35B2",3942164,3944519,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
